Binomial.1.2,Upham_TipLabel,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Pupil,Pupil Reference ,Diel_Cox,Flexible_Cox,genus_diel,genus_flexible,Excluded,Reason ,Mass.g,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Terrestrial,Marine,Freshwater,Aerial,Pupil_constricted,Diet_Category_4,Genus_Diet_4,Diet_Category_3,Genus_Diet_Category_3
Neotetracus_sinensis,Neotetracus_sinensis,Eulipotyphla,Erinaceidae,Neotetracus,sinensis,,,,NA,NA,NA,1,PV,86.9,0,0,100,1,0,0,0,,,,,
Paraechinus_aethiopicus,Paraechinus_aethiopicus,Eulipotyphla,Erinaceidae,Paraechinus,aethiopicus,,,,NA,NA,NA,1,PV,188,20,50,30,1,0,0,0,,,,,
Paraechinus_hypomelas,Paraechinus_hypomelas,Eulipotyphla,Erinaceidae,Paraechinus,hypomelas,,,,NA,NA,NA,1,PV,213,20,50,30,1,0,0,0,,,,,
Paraechinus_micropus,Paraechinus_micropus,Eulipotyphla,Erinaceidae,Paraechinus,micropus,,,,NA,NA,NA,1,PV,171,20,50,30,1,0,0,0,,,,,
Paraechinus_nudiventris,Paraechinus_nudiventris,Eulipotyphla,Erinaceidae,Paraechinus,nudiventris,,,,NA,NA,NA,1,PV,175.3,20,50,30,1,0,0,0,,,,,
Podogymnura_aureospinula,Podogymnura_aureospinula,Eulipotyphla,Erinaceidae,Podogymnura,aureospinula,,,,NA,NA,NA,1,PV,247,0,20,80,1,0,0,0,,,,,
Podogymnura_truei,Podogymnura_truei,Eulipotyphla,Erinaceidae,Podogymnura,truei,,,,NA,NA,NA,1,PV,114,0,20,80,1,0,0,0,,,,,
Solenodon_cubanus,Solenodon_cubanus,Eulipotyphla,Solenodontidae,Solenodon,cubanus,,,,NA,NA,NA,1,PV,650,40,30,30,1,0,0,0,,,,,
Solenodon_paradoxus,Solenodon_paradoxus,Eulipotyphla,Solenodontidae,Solenodon,paradoxus,,,,NA,NA,NA,1,PV,900,40,30,30,1,0,0,0,,,,,
Anourosorex_assamensis,Anourosorex_assamensis,Eulipotyphla,Soricidae,Anourosorex,assamensis,,,,NA,NA,NA,1,PV,25.2,1,12,87,1,0,0,0,,,,,
Anourosorex_squamipes,Anourosorex_squamipes,Eulipotyphla,Soricidae,Anourosorex,squamipes,,,,NA,NA,NA,1,PV,20,0,0,100,1,0,0,0,,,,,
Anourosorex_yamashinai,Anourosorex_yamashinai,Eulipotyphla,Soricidae,Anourosorex,yamashinai,,,,NA,NA,NA,1,PV,11.4,1,11,88,1,0,0,0,,,,,
Anourosorex_schmidi,Anourosorex_schmidi,Eulipotyphla,Soricidae,Anourosorex,schmidi,,,,NA,NA,NA,1,PV,37.2,1,12,87,1,0,0,0,,,,,
Blarina_hylophaga,Blarina_hylophaga,Eulipotyphla,Soricidae,Blarina,hylophaga,,,,NA,NA,NA,1,PV,14.5,30,30,40,1,0,0,0,,,,,
Blarina_brevicauda,Blarina_brevicauda,Eulipotyphla,Soricidae,Blarina,brevicauda,,,,NA,NA,NA,1,PV,28,30,30,40,1,0,0,0,,,,,
Blarina_carolinensis,Blarina_carolinensis,Eulipotyphla,Soricidae,Blarina,carolinensis,,,,NA,NA,NA,1,PV,13.5,30,30,40,1,0,0,0,,,,,
Blarinella_griselda,Blarinella_griselda,Eulipotyphla,Soricidae,Blarinella,griselda,,,,NA,NA,NA,1,PV,8,6,28,66,1,0,0,0,,,,,
Blarinella_quadraticauda,Blarinella_quadraticauda,Eulipotyphla,Soricidae,Blarinella,quadraticauda,,,,NA,NA,NA,1,PV,12.5,6,28,66,1,0,0,0,,,,,
Blarinella_wardi,Blarinella_wardi,Eulipotyphla,Soricidae,Blarinella,wardi,,,,NA,NA,NA,1,PV,7.7,6,28,66,1,0,0,0,,,,,
Chimarrogale_platycephalus,Chimarrogale_platycephalus,Eulipotyphla,Soricidae,Chimarrogale,platycephalus,,,,NA,NA,NA,1,PV,32,0,30,70,1,0,1,0,,,,,
Chimarrogale_sumatrana,Chimarrogale_sumatrana,Eulipotyphla,Soricidae,Chimarrogale,sumatrana,,,,NA,NA,NA,1,PV,30,0,30,70,1,0,1,0,,,,,
Chimarrogale_hantu,Chimarrogale_hantu,Eulipotyphla,Soricidae,Chimarrogale,hantu,,,,NA,NA,NA,1,PV,55,0,30,70,1,0,1,0,,,,,
Chimarrogale_himalayica,Chimarrogale_himalayica,Eulipotyphla,Soricidae,Chimarrogale,himalayica,,,,NA,NA,NA,1,PV,34.8,0,30,70,1,0,1,0,,,,,
Chimarrogale_phaeura,Chimarrogale_phaeura,Eulipotyphla,Soricidae,Chimarrogale,phaeura,,,,NA,NA,NA,1,PV,32,0,30,70,1,0,1,0,,,,,
Chimarrogale_styani,Chimarrogale_styani,Eulipotyphla,Soricidae,Chimarrogale,styani,,,,NA,NA,NA,1,PV,25.8,0,30,70,1,0,1,0,,,,,
Chodsigoa_parva,Chodsigoa_parva,Eulipotyphla,Soricidae,Chodsigoa,parva,,,,NA,NA,NA,1,PV,3.5,0,30,70,1,0,0,0,,,,,
Chodsigoa_caovansunga,Chodsigoa_caovansunga,Eulipotyphla,Soricidae,Chodsigoa,caovansunga,,,,NA,NA,NA,1,PV,6,0,31,69,1,0,0,0,,,,,
Chodsigoa_hypsibia,Chodsigoa_hypsibia,Eulipotyphla,Soricidae,Chodsigoa,hypsibia,,,,NA,NA,NA,1,PV,15.2,0,31,69,1,0,0,0,,,,,
Chodsigoa_lamula,Chodsigoa_lamula,Eulipotyphla,Soricidae,Chodsigoa,lamula,,,,NA,NA,NA,1,PV,7.8,0,31,69,1,0,0,0,,,,,
Chodsigoa_parca,Chodsigoa_parca,Eulipotyphla,Soricidae,Chodsigoa,parca,,,,NA,NA,NA,1,PV,11.1,0,31,69,1,0,0,0,,,,,
Chodsigoa_salenskii,Chodsigoa_salenskii,Eulipotyphla,Soricidae,Chodsigoa,salenskii,,,,NA,NA,NA,1,PV,5.5,0,30,70,1,0,0,0,,,,,
Chodsigoa_smithii,Chodsigoa_smithii,Eulipotyphla,Soricidae,Chodsigoa,smithii,,,,NA,NA,NA,1,PV,14.4,0,31,69,1,0,0,0,,,,,
Chodsigoa_sodalis,Chodsigoa_sodalis,Eulipotyphla,Soricidae,Chodsigoa,sodalis,,,,NA,NA,NA,1,PV,4.9,0,31,69,1,0,0,0,,,,,
Congosorex_polli,Congosorex_polli,Eulipotyphla,Soricidae,Congosorex,polli,,,,NA,NA,NA,1,PV,7.4,0,0,100,1,0,0,0,,,,,
Congosorex_phillipsorum,Congosorex_phillipsorum,Eulipotyphla,Soricidae,Congosorex,phillipsorum,,,,NA,NA,NA,1,PV,7.9,0,2,98,1,0,0,0,,,,,
Congosorex_verheyeni,Congosorex_verheyeni,Eulipotyphla,Soricidae,Congosorex,verheyeni,,,,NA,NA,NA,1,PV,7.1,0,0,100,1,0,0,0,,,,,
Crocidura_beatus,Crocidura_beatus,Eulipotyphla,Soricidae,Crocidura,beatus,,,,NA,NA,NA,1,PV,10.6,0,50,50,1,0,0,0,,,,,
Crocidura_eisentrauti,Crocidura_eisentrauti,Eulipotyphla,Soricidae,Crocidura,eisentrauti,,,,NA,NA,NA,1,PV,9.1,0,50,50,1,0,0,0,,,,,
Crocidura_grayi,Crocidura_grayi,Eulipotyphla,Soricidae,Crocidura,grayi,,,,NA,NA,NA,1,PV,10.3,0,50,50,1,0,0,0,,,,,
Crocidura_lasiura,Crocidura_lasiura,Eulipotyphla,Soricidae,Crocidura,lasiura,,,,NA,NA,NA,1,PV,14.8,0,50,50,1,0,0,0,,,,,
Crocidura_leucodon,Crocidura_leucodon,Eulipotyphla,Soricidae,Crocidura,leucodon,,,,NA,NA,NA,1,PV,9.8,0,50,50,1,0,0,0,,,,,
Crocidura_russula,Crocidura_russula,Eulipotyphla,Soricidae,Crocidura,russula,,,,NA,NA,NA,1,PV,11.5,0,50,50,1,0,0,0,,,,,
Crocidura_shantungensis,Crocidura_shantungensis,Eulipotyphla,Soricidae,Crocidura,shantungensis,,,,NA,NA,NA,1,PV,5.5,0,50,50,1,0,0,0,,,,,
Crocidura_sicula,Crocidura_sicula,Eulipotyphla,Soricidae,Crocidura,sicula,,,,NA,NA,NA,1,PV,6.9,0,50,50,1,0,0,0,,,,,
Crocidura_telfordi,Crocidura_telfordi,Eulipotyphla,Soricidae,Crocidura,telfordi,,,,NA,NA,NA,1,PV,18,0,50,50,1,0,0,0,,,,,
Crocidura_trichura,Crocidura_trichura,Eulipotyphla,Soricidae,Crocidura,trichura,,,,NA,NA,NA,1,PV,5.3,0,0,100,1,0,0,0,,,,,
Crocidura_levicula,Crocidura_levicula,Eulipotyphla,Soricidae,Crocidura,levicula,,,,NA,NA,NA,1,PV,1.8,0,50,50,1,0,0,0,,,,,
Crocidura_aleksandrisi,Crocidura_aleksandrisi,Eulipotyphla,Soricidae,Crocidura,aleksandrisi,,,,NA,NA,NA,1,PV,10.7,0,50,50,1,0,0,0,,,,,
Crocidura_allex,Crocidura_allex,Eulipotyphla,Soricidae,Crocidura,allex,,,,NA,NA,NA,1,PV,7,0,50,50,1,0,0,0,,,,,
Crocidura_andamanensis,Crocidura_andamanensis,Eulipotyphla,Soricidae,Crocidura,andamanensis,,,,NA,NA,NA,1,PV,22.8,0,50,50,1,0,0,0,,,,,
Crocidura_ansellorum,Crocidura_ansellorum,Eulipotyphla,Soricidae,Crocidura,ansellorum,,,,NA,NA,NA,1,PV,4.6,0,50,50,1,0,0,0,,,,,
Crocidura_arabica,Crocidura_arabica,Eulipotyphla,Soricidae,Crocidura,arabica,,,,NA,NA,NA,1,PV,2.8,0,50,50,1,0,0,0,,,,,
Crocidura_arispa,Crocidura_arispa,Eulipotyphla,Soricidae,Crocidura,arispa,,,,NA,NA,NA,1,PV,9,0,50,50,1,0,0,0,,,,,
Crocidura_armenica,Crocidura_armenica,Eulipotyphla,Soricidae,Crocidura,armenica,,,,NA,NA,NA,1,PV,8,0,50,50,1,0,0,0,,,,,
Crocidura_attenuata,Crocidura_attenuata,Eulipotyphla,Soricidae,Crocidura,attenuata,,,,NA,NA,NA,1,PV,14.3,0,50,50,1,0,0,0,,,,,
Crocidura_attila,Crocidura_attila,Eulipotyphla,Soricidae,Crocidura,attila,,,,NA,NA,NA,1,PV,5,0,50,50,1,0,0,0,,,,,
Crocidura_baileyi,Crocidura_baileyi,Eulipotyphla,Soricidae,Crocidura,baileyi,,,,NA,NA,NA,1,PV,15.3,0,50,50,1,0,0,0,,,,,
Crocidura_baluensis,Crocidura_baluensis,Eulipotyphla,Soricidae,Crocidura,baluensis,,,,NA,NA,NA,1,PV,15.5,0,50,50,1,0,0,0,,,,,
Crocidura_batesi,Crocidura_batesi,Eulipotyphla,Soricidae,Crocidura,batesi,,,,NA,NA,NA,1,PV,15.5,0,50,50,1,0,0,0,,,,,
Crocidura_beccarii,Crocidura_beccarii,Eulipotyphla,Soricidae,Crocidura,beccarii,,,,NA,NA,NA,1,PV,7,0,50,50,1,0,0,0,,,,,
Crocidura_bottegi,Crocidura_bottegi,Eulipotyphla,Soricidae,Crocidura,bottegi,,,,NA,NA,NA,1,PV,3.5,0,50,50,1,0,0,0,,,,,
Crocidura_bottegoides,Crocidura_bottegoides,Eulipotyphla,Soricidae,Crocidura,bottegoides,,,,NA,NA,NA,1,PV,3,0,50,50,1,0,0,0,,,,,
Crocidura_brunnea,Crocidura_brunnea,Eulipotyphla,Soricidae,Crocidura,brunnea,,,,NA,NA,NA,1,PV,14.9,0,50,50,1,0,0,0,,,,,
Crocidura_buettikoferi,Crocidura_buettikoferi,Eulipotyphla,Soricidae,Crocidura,buettikoferi,,,,NA,NA,NA,1,PV,11,0,50,50,1,0,0,0,,,,,
Crocidura_caliginea,Crocidura_caliginea,Eulipotyphla,Soricidae,Crocidura,caliginea,,,,NA,NA,NA,1,PV,8.3,0,50,50,1,0,0,0,,,,,
Crocidura_canariensis,Crocidura_canariensis,Eulipotyphla,Soricidae,Crocidura,canariensis,,,,NA,NA,NA,1,PV,7.5,0,50,50,1,0,0,0,,,,,
Crocidura_caspica,Crocidura_caspica,Eulipotyphla,Soricidae,Crocidura,caspica,,,,NA,NA,NA,1,PV,10.3,0,50,50,1,0,0,0,,,,,
Crocidura_cinderella,Crocidura_cinderella,Eulipotyphla,Soricidae,Crocidura,cinderella,,,,NA,NA,NA,1,PV,6.5,0,50,50,1,0,0,0,,,,,
Crocidura_congobelgica,Crocidura_congobelgica,Eulipotyphla,Soricidae,Crocidura,congobelgica,,,,NA,NA,NA,1,PV,17,0,50,50,1,0,0,0,,,,,
Crocidura_crenata,Crocidura_crenata,Eulipotyphla,Soricidae,Crocidura,crenata,,,,NA,NA,NA,1,PV,6.5,0,50,50,1,0,0,0,,,,,
Crocidura_crossei,Crocidura_crossei,Eulipotyphla,Soricidae,Crocidura,crossei,,,,NA,NA,NA,1,PV,6.9,0,50,50,1,0,0,0,,,,,
Crocidura_cyanea,Crocidura_cyanea,Eulipotyphla,Soricidae,Crocidura,cyanea,,,,NA,NA,NA,1,PV,9.4,0,50,50,1,0,0,0,,,,,
Crocidura_denti,Crocidura_denti,Eulipotyphla,Soricidae,Crocidura,denti,,,,NA,NA,NA,1,PV,7,0,50,50,1,0,0,0,,,,,
Crocidura_desperata,Crocidura_desperata,Eulipotyphla,Soricidae,Crocidura,desperata,,,,NA,NA,NA,1,PV,10.7,0,50,50,1,0,0,0,,,,,
Crocidura_dhofarensis,Crocidura_dhofarensis,Eulipotyphla,Soricidae,Crocidura,dhofarensis,,,,NA,NA,NA,1,PV,11.3,0,50,50,1,0,0,0,,,,,
Crocidura_dolichura,Crocidura_dolichura,Eulipotyphla,Soricidae,Crocidura,dolichura,,,,NA,NA,NA,1,PV,5.7,0,50,50,1,0,0,0,,,,,
Crocidura_douceti,Crocidura_douceti,Eulipotyphla,Soricidae,Crocidura,douceti,,,,NA,NA,NA,1,PV,4.3,0,50,50,1,0,0,0,,,,,
Crocidura_dsinezumi,Crocidura_dsinezumi,Eulipotyphla,Soricidae,Crocidura,dsinezumi,,,,NA,NA,NA,1,PV,10.2,0,50,50,1,0,0,0,,,,,
Crocidura_elgonius,Crocidura_elgonius,Eulipotyphla,Soricidae,Crocidura,elgonius,,,,NA,NA,NA,1,PV,6.5,0,50,50,1,0,0,0,,,,,
Crocidura_elongata,Crocidura_elongata,Eulipotyphla,Soricidae,Crocidura,elongata,,,,NA,NA,NA,1,PV,17.8,0,50,50,1,0,0,0,,,,,
Crocidura_erica,Crocidura_erica,Eulipotyphla,Soricidae,Crocidura,erica,,,,NA,NA,NA,1,PV,13.7,0,50,50,1,0,0,0,,,,,
Crocidura_fischeri,Crocidura_fischeri,Eulipotyphla,Soricidae,Crocidura,fischeri,,,,NA,NA,NA,1,PV,14.3,0,50,50,1,0,0,0,,,,,
Crocidura_flavescens,Crocidura_flavescens,Eulipotyphla,Soricidae,Crocidura,flavescens,,,,NA,NA,NA,1,PV,28.5,0,50,50,1,0,0,0,,,,,
Crocidura_floweri,Crocidura_floweri,Eulipotyphla,Soricidae,Crocidura,floweri,,,,NA,NA,NA,1,PV,11,0,50,50,1,0,0,0,,,,,
Crocidura_foxi,Crocidura_foxi,Eulipotyphla,Soricidae,Crocidura,foxi,,,,NA,NA,NA,1,PV,19,0,50,50,1,0,0,0,,,,,
Crocidura_fuliginosa,Crocidura_fuliginosa,Eulipotyphla,Soricidae,Crocidura,fuliginosa,,,,NA,NA,NA,1,PV,12,0,50,50,1,0,0,0,,,,,
Crocidura_fulvastra,Crocidura_fulvastra,Eulipotyphla,Soricidae,Crocidura,fulvastra,,,,NA,NA,NA,1,PV,12.7,0,50,50,1,0,0,0,,,,,
Crocidura_fumosa,Crocidura_fumosa,Eulipotyphla,Soricidae,Crocidura,fumosa,,,,NA,NA,NA,1,PV,14.5,0,50,50,1,0,0,0,,,,,
Crocidura_fuscomurina,Crocidura_fuscomurina,Eulipotyphla,Soricidae,Crocidura,fuscomurina,,,,NA,NA,NA,1,PV,3.9,0,50,50,1,0,0,0,,,,,
Crocidura_glassi,Crocidura_glassi,Eulipotyphla,Soricidae,Crocidura,glassi,,,,NA,NA,NA,1,PV,13.6,0,50,50,1,0,0,0,,,,,
Crocidura_gmelini,Crocidura_gmelini,Eulipotyphla,Soricidae,Crocidura,gmelini,,,,NA,NA,NA,1,PV,5.2,0,50,50,1,0,0,0,,,,,
Crocidura_goliath,Crocidura_goliath,Eulipotyphla,Soricidae,Crocidura,goliath,,,,NA,NA,NA,1,PV,54.8,0,50,50,1,0,0,0,,,,,
Crocidura_gracilipes,Crocidura_gracilipes,Eulipotyphla,Soricidae,Crocidura,gracilipes,,,,NA,NA,NA,1,PV,6.7,0,50,50,1,0,0,0,,,,,
Crocidura_grandiceps,Crocidura_grandiceps,Eulipotyphla,Soricidae,Crocidura,grandiceps,,,,NA,NA,NA,1,PV,23,0,50,50,1,0,0,0,,,,,
Crocidura_grandis,Crocidura_grandis,Eulipotyphla,Soricidae,Crocidura,grandis,,,,NA,NA,NA,1,PV,14.9,0,50,50,1,0,0,0,,,,,
Crocidura_grassei,Crocidura_grassei,Eulipotyphla,Soricidae,Crocidura,grassei,,,,NA,NA,NA,1,PV,13.5,0,50,50,1,0,0,0,,,,,
Crocidura_greenwoodi,Crocidura_greenwoodi,Eulipotyphla,Soricidae,Crocidura,greenwoodi,,,,NA,NA,NA,1,PV,11.5,0,50,50,1,0,0,0,,,,,
Crocidura_harenna,Crocidura_harenna,Eulipotyphla,Soricidae,Crocidura,harenna,,,,NA,NA,NA,1,PV,8.5,0,50,50,1,0,0,0,,,,,
Crocidura_hikmiya,Crocidura_hikmiya,Eulipotyphla,Soricidae,Crocidura,hikmiya,,,,NA,NA,NA,1,PV,7.7,0,50,50,1,0,0,0,,,,,
Crocidura_hildegardeae,Crocidura_hildegardeae,Eulipotyphla,Soricidae,Crocidura,hildegardeae,,,,NA,NA,NA,1,PV,9.5,0,50,50,1,0,0,0,,,,,
Crocidura_hilliana,Crocidura_hilliana,Eulipotyphla,Soricidae,Crocidura,hilliana,,,,NA,NA,NA,1,PV,10.5,0,50,50,1,0,0,0,,,,,
Crocidura_hispida,Crocidura_hispida,Eulipotyphla,Soricidae,Crocidura,hispida,,,,NA,NA,NA,1,PV,10.9,0,50,50,1,0,0,0,,,,,
Crocidura_horsfieldii,Crocidura_horsfieldii,Eulipotyphla,Soricidae,Crocidura,horsfieldii,,,,NA,NA,NA,1,PV,5,0,50,50,1,0,0,0,,,,,
Crocidura_hutanis,Crocidura_hutanis,Eulipotyphla,Soricidae,Crocidura,hutanis,,,,NA,NA,NA,1,PV,11,0,50,50,1,0,0,0,,,,,
Crocidura_indochinensis,Crocidura_indochinensis,Eulipotyphla,Soricidae,Crocidura,indochinensis,,,,NA,NA,NA,1,PV,6.3,0,50,50,1,0,0,0,,,,,
Crocidura_jacksoni,Crocidura_jacksoni,Eulipotyphla,Soricidae,Crocidura,jacksoni,,,,NA,NA,NA,1,PV,7,0,50,50,1,0,0,0,,,,,
Crocidura_jenkinsi,Crocidura_jenkinsi,Eulipotyphla,Soricidae,Crocidura,jenkinsi,,,,NA,NA,NA,1,PV,12.6,0,50,50,1,0,0,0,,,,,
Crocidura_jouvenetae,Crocidura_jouvenetae,Eulipotyphla,Soricidae,Crocidura,jouvenetae,,,,NA,NA,NA,1,PV,9.5,0,0,100,1,0,0,0,,,,,
Crocidura_katinka,Crocidura_katinka,Eulipotyphla,Soricidae,Crocidura,katinka,,,,NA,NA,NA,1,PV,3.5,0,50,50,1,0,0,0,,,,,
Crocidura_kivuana,Crocidura_kivuana,Eulipotyphla,Soricidae,Crocidura,kivuana,,,,NA,NA,NA,1,PV,9.9,0,50,50,1,0,0,0,,,,,
Crocidura_lamottei,Crocidura_lamottei,Eulipotyphla,Soricidae,Crocidura,lamottei,,,,NA,NA,NA,1,PV,20.5,0,50,50,1,0,0,0,,,,,
Crocidura_lanosa,Crocidura_lanosa,Eulipotyphla,Soricidae,Crocidura,lanosa,,,,NA,NA,NA,1,PV,22.6,0,50,50,1,0,0,0,,,,,
Crocidura_latona,Crocidura_latona,Eulipotyphla,Soricidae,Crocidura,latona,,,,NA,NA,NA,1,PV,6.6,0,50,50,1,0,0,0,,,,,
Crocidura_lea,Crocidura_lea,Eulipotyphla,Soricidae,Crocidura,lea,,,,NA,NA,NA,1,PV,6.6,0,50,50,1,0,0,0,,,,,
Crocidura_lepidura,Crocidura_lepidura,Eulipotyphla,Soricidae,Crocidura,lepidura,,,,NA,NA,NA,1,PV,18.5,0,50,50,1,0,0,0,,,,,
Crocidura_littoralis,Crocidura_littoralis,Eulipotyphla,Soricidae,Crocidura,littoralis,,,,NA,NA,NA,1,PV,16,0,50,50,1,0,0,0,,,,,
Crocidura_longipes,Crocidura_longipes,Eulipotyphla,Soricidae,Crocidura,longipes,,,,NA,NA,NA,1,PV,19.3,0,50,50,1,0,0,0,,,,,
Crocidura_lucina,Crocidura_lucina,Eulipotyphla,Soricidae,Crocidura,lucina,,,,NA,NA,NA,1,PV,12.2,0,50,50,1,0,0,0,,,,,
Crocidura_ludia,Crocidura_ludia,Eulipotyphla,Soricidae,Crocidura,ludia,,,,NA,NA,NA,1,PV,6.5,0,50,50,1,0,0,0,,,,,
Crocidura_luna,Crocidura_luna,Eulipotyphla,Soricidae,Crocidura,luna,,,,NA,NA,NA,1,PV,14.5,0,50,50,1,0,0,0,,,,,
Crocidura_lusitania,Crocidura_lusitania,Eulipotyphla,Soricidae,Crocidura,lusitania,,,,NA,NA,NA,1,PV,2,0,50,50,1,0,0,0,,,,,
Crocidura_macarthuri,Crocidura_macarthuri,Eulipotyphla,Soricidae,Crocidura,macarthuri,,,,NA,NA,NA,1,PV,13,0,50,50,1,0,0,0,,,,,
Crocidura_macmillani,Crocidura_macmillani,Eulipotyphla,Soricidae,Crocidura,macmillani,,,,NA,NA,NA,1,PV,13.1,0,50,50,1,0,0,0,,,,,
Crocidura_macowi,Crocidura_macowi,Eulipotyphla,Soricidae,Crocidura,macowi,,,,NA,NA,NA,1,PV,23.7,0,50,50,1,0,0,0,,,,,
Crocidura_malayana,Crocidura_malayana,Eulipotyphla,Soricidae,Crocidura,malayana,,,,NA,NA,NA,1,PV,12.3,0,50,50,1,0,0,0,,,,,
Crocidura_manengubae,Crocidura_manengubae,Eulipotyphla,Soricidae,Crocidura,manengubae,,,,NA,NA,NA,1,PV,14,0,50,50,1,0,0,0,,,,,
Crocidura_maquassiensis,Crocidura_maquassiensis,Eulipotyphla,Soricidae,Crocidura,maquassiensis,,,,NA,NA,NA,1,PV,6,0,50,50,1,0,0,0,,,,,
Crocidura_mariquensis,Crocidura_mariquensis,Eulipotyphla,Soricidae,Crocidura,mariquensis,,,,NA,NA,NA,1,PV,11.3,0,50,50,1,0,0,0,,,,,
Crocidura_maurisca,Crocidura_maurisca,Eulipotyphla,Soricidae,Crocidura,maurisca,,,,NA,NA,NA,1,PV,14,0,50,50,1,0,0,0,,,,,
Crocidura_maxi,Crocidura_maxi,Eulipotyphla,Soricidae,Crocidura,maxi,,,,NA,NA,NA,1,PV,7.5,0,50,50,1,0,0,0,,,,,
Crocidura_mindorus,Crocidura_mindorus,Eulipotyphla,Soricidae,Crocidura,mindorus,,,,NA,NA,NA,1,PV,18,0,50,50,1,0,0,0,,,,,
Crocidura_miya,Crocidura_miya,Eulipotyphla,Soricidae,Crocidura,miya,,,,NA,NA,NA,1,PV,10.2,0,50,50,1,0,0,0,,,,,
Crocidura_monax,Crocidura_monax,Eulipotyphla,Soricidae,Crocidura,monax,,,,NA,NA,NA,1,PV,16,0,50,50,1,0,0,0,,,,,
Crocidura_monticola,Crocidura_monticola,Eulipotyphla,Soricidae,Crocidura,monticola,,,,NA,NA,NA,1,PV,3,0,50,50,1,0,0,0,,,,,
Crocidura_montis,Crocidura_montis,Eulipotyphla,Soricidae,Crocidura,montis,,,,NA,NA,NA,1,PV,14.5,0,50,50,1,0,0,0,,,,,
Crocidura_muricauda,Crocidura_muricauda,Eulipotyphla,Soricidae,Crocidura,muricauda,,,,NA,NA,NA,1,PV,5.5,0,50,50,1,0,0,0,,,,,
Crocidura_musseri,Crocidura_musseri,Eulipotyphla,Soricidae,Crocidura,musseri,,,,NA,NA,NA,1,PV,7.7,0,50,50,1,0,0,0,,,,,
Crocidura_mutesae,Crocidura_mutesae,Eulipotyphla,Soricidae,Crocidura,mutesae,,,,NA,NA,NA,1,PV,70.9,0,50,50,1,0,0,0,,,,,
Crocidura_nana,Crocidura_nana,Eulipotyphla,Soricidae,Crocidura,nana,,,,NA,NA,NA,1,PV,7,0,50,50,1,0,0,0,,,,,
Crocidura_nanilla,Crocidura_nanilla,Eulipotyphla,Soricidae,Crocidura,nanilla,,,,NA,NA,NA,1,PV,6.5,0,50,50,1,0,0,0,,,,,
Crocidura_negligens,Crocidura_negligens,Eulipotyphla,Soricidae,Crocidura,negligens,,,,NA,NA,NA,1,PV,11,0,50,50,1,0,0,0,,,,,
Crocidura_negrina,Crocidura_negrina,Eulipotyphla,Soricidae,Crocidura,negrina,,,,NA,NA,NA,1,PV,13.4,0,50,50,1,0,0,0,,,,,
Crocidura_nicobarica,Crocidura_nicobarica,Eulipotyphla,Soricidae,Crocidura,nicobarica,,,,NA,NA,NA,1,PV,28.9,0,50,50,1,0,0,0,,,,,
Crocidura_nigeriae,Crocidura_nigeriae,Eulipotyphla,Soricidae,Crocidura,nigeriae,,,,NA,NA,NA,1,PV,23,0,50,50,1,0,0,0,,,,,
Crocidura_nigricans,Crocidura_nigricans,Eulipotyphla,Soricidae,Crocidura,nigricans,,,,NA,NA,NA,1,PV,20,0,50,50,1,0,0,0,,,,,
Crocidura_nigripes,Crocidura_nigripes,Eulipotyphla,Soricidae,Crocidura,nigripes,,,,NA,NA,NA,1,PV,13.2,0,50,50,1,0,0,0,,,,,
Crocidura_nigrofusca,Crocidura_nigrofusca,Eulipotyphla,Soricidae,Crocidura,nigrofusca,,,,NA,NA,NA,1,PV,20,0,50,50,1,0,0,0,,,,,
Crocidura_nimbae,Crocidura_nimbae,Eulipotyphla,Soricidae,Crocidura,nimbae,,,,NA,NA,NA,1,PV,15.5,0,50,50,1,0,0,0,,,,,
Crocidura_niobe,Crocidura_niobe,Eulipotyphla,Soricidae,Crocidura,niobe,,,,NA,NA,NA,1,PV,16,0,50,50,1,0,0,0,,,,,
Crocidura_obscurior,Crocidura_obscurior,Eulipotyphla,Soricidae,Crocidura,obscurior,,,,NA,NA,NA,1,PV,3.6,0,50,50,1,0,0,0,,,,,
Crocidura_olivieri,Crocidura_olivieri,Eulipotyphla,Soricidae,Crocidura,olivieri,,,,NA,NA,NA,1,PV,58,0,50,50,1,0,0,0,,,,,
Crocidura_orientalis,Crocidura_orientalis,Eulipotyphla,Soricidae,Crocidura,orientalis,,,,NA,NA,NA,1,PV,11.3,0,50,50,1,0,0,0,,,,,
Crocidura_orii,Crocidura_orii,Eulipotyphla,Soricidae,Crocidura,orii,,,,NA,NA,NA,1,PV,14.4,0,50,50,1,0,0,0,,,,,
Crocidura_pachyura,Crocidura_pachyura,Eulipotyphla,Soricidae,Crocidura,pachyura,,,,NA,NA,NA,1,PV,14.4,0,50,50,1,0,0,0,,,,,
Crocidura_palawanensis,Crocidura_palawanensis,Eulipotyphla,Soricidae,Crocidura,palawanensis,,,,NA,NA,NA,1,PV,10.6,0,50,50,1,0,0,0,,,,,
Crocidura_paradoxura,Crocidura_paradoxura,Eulipotyphla,Soricidae,Crocidura,paradoxura,,,,NA,NA,NA,1,PV,8.2,0,50,50,1,0,0,0,,,,,
